price_nom,CPI,realprice,lnrprice,dln_rprice,cons,dln_cons,prod,ln_prod,dln_prod,date,t,ln_cons,kilian,elec_price_nom,elec,rp_comm,nom_ind,elec_ind_nom_det,
5.77,201.8,2.85926660059465,1.05056515858859,0.017645371002636,1886.9,0.074388198622706,1938796,14.4775777198194,0.018620216761304,Jun-2007,78,7.54269054979367,55.44,13.31,6.59563924677899,4.97026759167493,8.03,-0.235079703282827,-0.116491428782372
5.91,202.9,2.91276490882208,1.06910277057433,0.092033569625342,1965.50000000001,-0.1544204157725,1975235,14.4961979365807,0.007160786929646,Jul-2007,79,7.58350194486192,66.59,13.35,6.57959586002957,4.94825036964022,7.78,-0.087822758838382,-0.043283764829168
6.55,203.8,3.21393523061825,1.16749611484663,-0.062386846147158,1923.4,-0.092898144148786,1989430,14.5033587235103,-0.022016171017899,Aug-2007,80,7.56184973227838,85.29,13.25,6.50147203140334,4.86261040235525,7.69,-0.613239425505051,-0.300902564035844
6.06,202.8,2.98816568047337,1.09465971435229,-0.155284990295944,1841.5,0.453579852606318,1946109,14.4813425524924,0.040123804324297,Sep-2007,81,7.51833573588512,95.07,13.18,6.49901380670611,4.87179487179487,7.76,-0.27789220328283,-0.137027713650311
5.09,201.9,2.52105002476473,0.924675491231731,0.298294862310374,1948.49999999999,-0.296634582846768,2025782,14.5214663568167,-0.025726192059979,Oct-2007,82,7.57481512477876,95.42,12.52,6.20108964834076,4.95294700346706,7.75,0.176517518939395,0.087428191649032
6.71,202,3.32178217821782,1.20050143957048,0.001660279463606,1852.10000000001,-0.144874743963242,1974331,14.4957401647568,0.040510853401369,Nov-2007,83,7.52407540942876,99.49,11.91,5.8960396039604,4.84653465346535,7.66,0.092925347222224,0.046002647139715
6.76,203.1,3.32840965041851,1.20249460745663,-0.143214464499636,1713.59999999999,0.310727752656294,2055955,14.5362510181581,-0.006378904225169,Dec-2007,84,7.44635169969348,102.54,12.08,5.94780896110291,4.77104874446086,7.69,1.01144807449495,0.498004960361866
5.7,203.437,2.80185020424013,1.03027998618602,0.167513288156658,1788.2,-0.190369046599447,2042882,14.529872113933,-0.084152577739804,Jan-2008,85,7.48896480630122,105.42,11.97,5.88388542890428,5.05807694765456,7.99,1.17606613005051,0.578098443277531
6.8,204.226,3.32964460940331,1.20286557439404,-0.02285575844279,2092.1,-0.031112496652621,1878003,14.4457195361932,0.109132142081716,Feb-2008,86,7.6459236251896,103.76,12.46,6.10108409311253,4.85736390077659,7.78,0.512211963383839,0.250806441581306
6.65,205.288,3.23935154514633,1.17537316938654,-0.05396825509541,1839.2,0.118034501431813,2094555,14.5548516782749,-0.048726143073097,Mar-2008,87,7.51708597344897,118.67,12.56,6.11823389579518,4.96862943766806,8.18,0.217003630050504,0.105706923955859
6.26,205.904,3.04025176781413,1.11194033034879,0.064066246336403,1936,-0.082458410427179,1994942,14.5061255352018,0.035310090590333,Apr-2008,88,7.56837926783652,130.16,12.62,6.12906985779781,5.10917709223716,8.73,0.221205018939395,0.107431142153331
6.75,206.755,3.26473362191966,1.1831781734643,-0.018392164090776,1902.60000000001,-0.038188278914778,2066642,14.5414356257921,-0.022895875580108,May-2008,89,7.55097665077236,140.6,12.73,6.15704577882034,5.05912795337477,8.64,-0.093760258838383,-0.045348484359935
6.62,207.234,3.19445650810195,1.16141696634932,-0.056580443005554,1889.49999999999,-0.0123539501261,2019862,14.518539750212,0.016412244415838,Jun-2008,90,7.54406752278954,130.18,12.51,6.03665421697212,5.69887180674986,9.9,0.185336963383838,0.089433665992954
6.21,207.603,2.99128625308883,1.09570347987911,-0.068934393131653,1854.3,-0.016795532175116,2053286,14.5349519946278,0.011114720692188,Jul-2008,91,7.52526254533334,143.16,12.4,5.972938734026,5.57795407580815,10.15,0.094260574494949,0.045404244878421
5.76,207.667,2.77367131031892,1.0201718254414,-0.085729925306769,2082.5,0.175380660507341,2076235,14.54606671532,-0.017488219222385,Aug-2008,92,7.641324374041,152.36,12.44,5.99035956603601,5.43658838428831,9.54,-0.119906092171717,-0.057739598574505
5.3,208.547,2.54139354677842,0.932712571046238,0.089650735200572,2001.40000000001,0.012085291011864,2040241,14.5285784960976,0.039382049854684,Sep-2008,93,7.60160221465636,169.64,12.42,5.95549204735623,5.16909857250404,8.93,-0.039975536616161,-0.019168598261381
5.78,209.19,2.76303838615613,1.01633093877135,0.101736026212436,1920.40000000001,-0.049365322277773,2122193,14.5679605459523,-0.011178579230538,Oct-2008,94,7.56028877665679,189.06,12.03,5.75075290405851,5.02414073330465,8.8,-0.023065814393939,-0.011026250965122
6.46,210.834,3.06402193194646,1.1197284097987,0.052370703934663,1915.4,0.005478522688752,2098602,14.5567819667218,0.036314801475067,Nov-2008,95,7.55768175708752,189.57,11.75,5.57310490717816,4.88536004629234,8.15,-0.299574652777777,-0.142090295103151
6.87,211.445,3.24907186265932,1.1783693748355,0.057849226623414,1926.69999999999,0.006930130979015,2176213,14.5930967681969,-0.009776461335813,Dec-2008,96,7.56356397388671,182.7,11.65,5.50970701600889,5.01785334247677,8.25,-0.23855192550505,-0.11281984700752
7.38,212.174,3.47827726300112,1.24653713184645,0.06477935760243,1966,-0.012240275260799,2155041,14.583320306861,-0.052998439416252,Jan-2009,97,7.58375630070711,150.73,11.35,5.34938305353154,4.70368659684976,7.84,-0.68810053661616,-0.324309546229114
8.02,212.687,3.77079934363642,1.32728700647504,0.052539082341631,1959.89999999999,-0.034558983109644,2043801,14.5303218674448,0.075502508417792,Feb-2009,98,7.58064873051481,146.45,11.97,5.62798854654962,4.88981461020185,7.47,-0.528621369949494,-0.248544278658072
8.63,213.448,4.04313931261947,1.3970214477992,0.017980099231987,1991.1,0.05936968400108,2204088,14.6058243758626,-0.042392034742315,Mar-2009,99,7.59644252881999,162.22,12.53,5.87028222330497,4.59128218582512,7.25,-0.203829703282827,-0.095493845471884
8.87,213.942,4.14598349085266,1.42214003205985,0.077349783233067,1958.1,-0.058453726853091,2112605,14.5634323411203,0.019087196402405,Apr-2009,100,7.57972989430928,164.9,12.94,6.04836824933861,4.46850080863038,7.06,-0.175044981060605,-0.081818895336402
9.96,215.208,4.62808074049292,1.53214225526674,0.018896056379976,1934.60000000001,0.002596232653393,2153316,14.5825195375227,-0.016163336566557,May-2009,101,7.56765586574845,191.38,13.43,6.24047433180923,4.46080071372812,6.53,-0.047926925505051,-0.022270048281221
10.36,217.463,4.76402882329408,1.56109370170441,0.021492289033369,1952.4,-0.191923476371556,2118791,14.5663562009561,0.039999772787876,Jun-2009,102,7.57681466401299,184.83,14.06,6.46546768875625,4.62607432068904,6.74,0.277836963383839,0.127762866963042
10.79,219.016,4.92658070643241,1.59464517874961,-0.170431187338187,1910.2,0.017272510176443,2205260,14.606355973744,-0.005316885709229,Jul-2009,103,7.55496322760064,170.62,13.84,6.31917302845454,4.32845088943274,6.23,0.119677241161617,0.054643149889331
8.21,218.69,3.75417257304861,1.3228679075522,-0.153158677161745,1845.00000000001,0.005800576660118,2193566,14.6010390880348,-0.133453375286008,Aug-2009,104,7.52023455647463,152.12,13.51,6.17769445333577,4.32118523937994,6.37,0.22426057449495,0.102547247014015
6.71,218.877,3.06564874335814,1.12025920877178,-0.147358100501627,1828.2,0.087046225276788,1919520,14.4675857127488,0.114967725400966,Sep-2009,105,7.51108715521972,112.47,13.53,6.18155402349265,4.29464950634375,6.37,0.160024463383838,0.073111593901524
5.64,216.995,2.59913822899145,0.955179939697712,-0.060311875224839,1925.3,0.211347752211728,2153389,14.5825534381497,-0.001644342772975,Oct-2009,106,7.56283707873529,12.28,13.28,6.11995668102952,4.37337265835618,6.32,0.079850852272728,0.036798475666595
5.23,213.153,2.45363658967971,0.897571246357395,0.151035876986889,1938,-0.400935432907364,2149851,14.5809090953767,0.035269423751837,Nov-2009,107,7.56941179245071,-64.95,13.08,6.13643720707661,4.47565832993202,6.24,0.072925347222223,0.034212676913871
5.94,211.398,2.80986575085857,1.0331367067092,-0.249899555920476,1919.70000000001,-0.035741744579884,2227028,14.6161785191286,0.011123217650667,Dec-2009,108,7.55992420281353,-73.68,12.6,5.9603212897,4.42293683005516,6.59,-0.126468592171716,-0.05982487638091
4.6,211.933,2.17049727980069,0.774956302497427,-0.28564130050036,1952.6,0.124026667929016,2251938,14.6273017367793,-0.082231551516378,Jan-2010,109,7.57691709679157,-54.04,12.84,6.05851849405237,4.40705317246488,6.41,-0.098517203282829,-0.046485069943251
3.7,212.705,1.73949836628194,0.553596776421111,-0.161614632571344,1907.7,0.028028286369615,2074167,14.5450701852629,0.086905465411878,Feb-2010,110,7.55365360694147,15.42,12.93,6.07884158811499,4.47568228297407,6.68,0.009295296717172,0.004370041473953
3.38,212.495,1.59062566178028,0.464127436807133,-0.13358634620173,1923.70000000001,0.168725869308681,2262488,14.6319756506748,-0.051994957417225,Mar-2010,111,7.56200569391214,23.22,12.88,6.06131908986094,4.51304736582037,6.56,-0.181746369949495,-0.08552971596955
3.18,212.709,1.49500021155663,0.402126348352094,0.035139523106952,1882.70000000001,0.054055910060424,2147856,14.5799806932575,0.019630932008022,Apr-2010,112,7.54046219573067,6.72,12.84,6.03641594854943,4.4238842738201,6.48,0.129538352272728,0.060899328318373
3.23,213.022,1.51627531428679,0.416256876461926,0.089195433167376,1846.4,-0.043325968303689,2190437,14.5996116252655,-0.023052744307064,May-2010,113,7.52099307631378,49.34,12.66,5.94304813587329,4.34227450685845,6.4,-0.010843592171717,-0.00509036257838
3.38,214.79,1.57363005726524,0.453385088866847,0.045869464863687,1860.50000000001,-0.102397059616508,2140519,14.5765588809585,0.013693590993208,Jun-2010,114,7.52860054778668,89.58,12.38,5.76376926300107,4.28790912053634,6.48,0.217003630050506,0.101030602006847
3.45,214.726,1.60669876959474,0.474181620270344,-0.056527594752821,1848.60000000001,-0.222696399467117,2170032,14.5902524719517,0.010344772031328,Jul-2010,115,7.52218387483068,76.93,12.15,5.65837392770321,4.21467358400939,6.54,-0.26448942550505,-0.123175314356459
3.37,215.445,1.5642043212885,0.447377273800466,-0.279223994219938,1906,1.0481410286652,2192597,14.600597243983,-0.048295895442246,Aug-2010,116,7.55276208421415,54.29,12.05,5.59307479867252,4.2470236023115,6.68,0.06426057449495,0.02982690454406
2.98,215.861,1.38051801853971,0.322458804486673,0.768917034445258,1962.69999999999,-0.613103082782005,2089220,14.5523013485408,0.050373461356047,Sep-2010,117,7.58207635529203,40.98,11.97,5.54523512816118,4.22494105002756,6.19,-0.139975536616161,-0.064845218272945
3.83,216.509,1.76897958052552,0.570402872163329,0.155813951663252,1954.8,0.001040411875101,2197157,14.6026748098968,-0.02441778379306,Oct-2010,118,7.578043165396,56.39,12.08,5.57944473439903,4.18458355079927,6.43,-0.354315814393939,-0.163649462329021
4.2,217.234,1.93339900752184,0.659279597715166,0.156854363538353,1823.80000000001,0.104124740696935,2144157,14.5782570261038,0.024039040914431,Nov-2010,119,7.50867751549957,92.36,11.52,5.3030372777742,4.02791459900384,6.07,-0.128741319444444,-0.059263890295462
4.66,217.347,2.14403695473137,0.7626904794086,0.260979104235288,1984.09999999999,-0.333817328577548,2196325,14.6022960670182,0.006280759412039,Dec-2010,120,7.59292068980042,82.65,11.21,5.15765112930015,4.10403640261885,6.32,0.039781407828283,0.018303177788644
5.69,217.488,2.61623629809461,0.961736757533439,-0.07283822434226,2008.20000000001,-0.062271763432945,2210163,14.6085768264302,-0.076292897400128,Jan-2011,121,7.60499407744534,70.76,11.34,5.21408077687045,3.99562274700213,5.81,0.031899463383838,0.014667229173029
5.3,217.281,2.43923766919335,0.89168555983002,-0.135109987775204,2040.2,-0.042280814548138,2047815,14.5322839290301,0.105886010980004,Feb-2011,122,7.62080312124842,54.22,11.51,5.29728784385197,4.10988535582955,6.3,0.798461963383837,0.367478961981875
4.7,217.353,2.16238101153423,0.77120993474206,-0.177390802323342,1919.70000000001,0.231136021412254,2276546,14.6381699400101,-0.038634558145491,Mar-2011,123,7.55992420281353,72.39,12.12,5.57618252336062,4.1039231112522,6.08,0.539503630050506,0.24821540537766
4.1,217.403,1.88589853865862,0.634404385658434,0.053745219088913,1841.7,-0.042571794555724,2190270,14.5995353818646,0.02089044987598,Apr-2011,124,7.51844433710156,67.29,11.94,5.49210452477657,3.9925851989163,5.87,-0.110044981060605,-0.050617968041198
4.24,217.29,1.95130931013852,0.668500588356613,0.011173424533189,1982.49999999999,0.043818718512754,2236507,14.6204258317406,-0.044684376339204,May-2011,125,7.592113953509,90.73,11.85,5.45354135026923,4.04988724745732,6,0.100406407828284,0.046208480753042
4.27,217.199,1.96593906970106,0.675970029231008,0.054992143045943,2010.9,-0.076118266851377,2138770,14.5757414554014,0.032197205448025,Jun-2011,126,7.60633766203202,69.2,11.71,5.39136920519892,4.12064512267552,6.44,0.001170296717173,0.000538813123989
4.44,217.605,2.04039429241056,0.71314306977325,-0.021126123805435,2027.19999999999,-0.173405201492587,2208753,14.6079386608494,0.01183012727299,Jul-2011,127,7.61441080956687,21.15,11.7,5.37671468946026,4.06240665425886,6.47,-0.154906092171717,-0.071186825749278
4.38,217.923,2.0098842251621,0.698077120990232,-0.194531325298022,2062.79999999999,0.287681266185196,2235038,14.6197687881224,0.001390061220636,Aug-2011,128,7.6318195621768,45.34,11.58,5.31380349940116,4.1941419675757,7.27,-0.212406092171717,-0.097468414151658
3.83,218.275,1.75466727751689,0.562279253483775,0.093149940887174,2028.20000000001,-0.069387614500216,2238147,14.621158849343,0.05171884611112,Sep-2011,129,7.6149039791779,56.5,11.62,5.32355972969877,4.13698316344061,6.69,-0.223308869949495,-0.102306205451607
4.05,219.035,1.84901956308353,0.614655532707873,0.023762326386958,1953.50000000001,0.172398535631606,2356947,14.6728776954542,-0.034635719081475,Oct-2011,130,7.57737791449513,55.37,11.32,5.16812381582852,3.92631314630082,5.96,-0.346815814393939,-0.158338080395343
4.12,219.59,1.87622387176101,0.629261178091626,0.196160862018564,2003.2,-0.291515087074254,2276710,14.6382419763727,0.052911470446899,Nov-2011,131,7.60250118090578,40.43,11.25,5.12318411585227,3.92549751810192,5.94,-0.098741319444444,-0.044966218609428
4.68,220.472,2.12271853115135,0.752697593220897,-0.09535422505569,2152.80000000001,0.080524420404137,2400418,14.6911534468196,-0.043039029899822,Dec-2011,132,7.6745245994127,26.85,10.7,4.85322399216227,3.85082913022969,5.82,-0.136051925505051,-0.061709389629999
4.37,221.187,1.9757038162279,0.680924697518035,-0.014829804651554,2070.30000000001,-0.13322479429006,2299298,14.6481144169198,-0.088606732272316,Jan-2012,133,7.63544880329467,-10.43,10.65,4.81493035304968,3.80221260743172,5.58,0.082732796717171,0.037404005080394
4.34,221.898,1.95585359038838,0.670826717271425,-0.148054598941614,2029.6,0.183606499383353,2104330,14.5595076846475,0.13599635854214,Feb-2012,134,7.61559400828507,-27.66,11.13,5.01581807857664,3.83509540419472,5.58,0.044711963383839,0.020149782054745
3.95,223.046,1.77093514342333,0.571507736686484,0.035551900441739,2010.30000000001,-0.011964528018422,2410884,14.6955040431896,-0.025697313104217,Mar-2012,135,7.60603924364724,-4.56,11.16,5.00345220268465,3.70775535091416,5.41,0.112836963383839,0.050589099730028
4.05,224.093,1.80728536812841,0.591825922842846,0.023587372423317,2002.19999999999,0.008158782968219,2349720,14.6698067300854,0.025689846935295,Apr-2012,136,7.60200185498538,-15.44,11.27,5.02916199970548,3.65027020031862,5.23,-0.083378314393939,-0.037207014227994
4.12,224.806,1.83269129827496,0.605785541294713,0.031746155391536,2034.89999999999,-0.009486451116639,2410866,14.6954965770207,-0.041465279431106,May-2012,137,7.61820195662014,-14.89,11.25,5.00431483145468,3.59865839879718,5.37,0.038739741161617,0.017232521001049
4.2,224.806,1.86827753707641,0.625016903222601,0.022259704274897,2020.5,-0.053059340736788,2312943,14.6540312975896,0.011755395580959,Jun-2012,138,7.61110028451853,-8.91,11.16,4.96428031280304,3.62534807789828,5.6,0.011586963383839,0.005154205574513
4.27,225.395,1.89445196211096,0.638929594655148,-0.030799636461891,2089.6,-0.125846583203778,2340293,14.6657866931705,0.012799456717659,Jul-2012,139,7.64472793908211,-13.84,11.15,4.94687104860356,3.58481776436922,5.87,-0.08448942550505,-0.037485048694536
4.2,226.106,1.85753584601912,0.619250795415026,-0.156646219665668,2080.19999999999,0.05238267310588,2370440,14.6785861498882,-0.005190121469415,Aug-2012,140,7.64021932191903,-12.42,11.16,4.93573810513653,3.60450408215616,5.9,-0.105322758838384,-0.046581142843792
3.82,226.597,1.68581225700252,0.522247499288304,-0.104263546559789,2043.29999999999,-0.065382632636849,2358169,14.6733960284188,0.059359605888084,Sep-2012,141,7.62232142691538,15.82,11.23,4.95593498590008,3.59228056858652,5.71,-0.137475536616162,-0.060669619022389
3.62,226.75,1.59647188533627,0.467796122830525,-0.169646179196638,2044.9,0.002372352054824,2502387,14.7327556343068,-0.010622127242055,Oct-2012,142,7.62310416752577,27.81,11.19,4.93495038588754,3.55457552370452,5.51,-0.033482481060605,-0.014766254050984
3.35,227.169,1.47467304077581,0.388436297949325,-0.167273827141814,2038,-0.097632207698043,2475947,14.7221335070648,0.027015241746375,Nov-2012,143,7.61972421378267,15.64,10.89,4.79378788479062,3.5039992252464,5.49,,0
3.14,227.223,1.38190236023642,0.323461071790544,-0.264906034839856,2010.30000000001,-0.421586700856931,2543747,14.7491487488112,0.010792861971572,Dec-2012,144,7.60603924364724,17.6,10.77,4.73983707635231,3.50756745575932,5.54,,0
2.89,227.842,1.26842285443421,0.237774281837461,-0.686492735696787,1988.50000000001,-0.538588547868298,2571350,14.7599416107827,-0.08574358665736,Jan-2013,145,7.59513586464775,-41.163667,11.05,4.84985209048376,3.51998314621536,5.45,,0
2.46,228.329,1.07739270964266,0.074543964620524,-1.22508128356509,1998.2,11.7154892124947,2360061,14.6741980241254,0.067260484306086,Feb-2013,146,7.60000205429892,-80.359644,11.01,4.8219893224251,3.51685506440268,5.59,,0
2.25,228.807,0.983361523030327,-0.016778451238818,10.4904079289296,1918.60000000001,-10.6365839918903,2524260,14.7414585084315,-0.043214829423151,Mar-2013,147,7.55935103238385,-60.304545,11.02,4.81628621501965,3.52698999593544,5.52,,0
1.89,229.187,0.824654103417733,-0.19279124914967,-0.146176062960669,2155.8,-1.49590624350741,2417498,14.6982436790083,0.029833484873423,Apr-2013,148,7.67591716334753,-43.060598,10.84,4.72976215928478,3.51677887489256,5.65,,0
1.94,228.713,0.848224630869255,-0.164609783375702,-1.64208230646808,2277.70000000001,1.8237880117893,2490707,14.7280771638817,-0.046821658412416,May-2013,149,7.73092144086582,-35.06465,10.97,4.79640422713182,3.58090707568,5.8,,0
2.54,228.524,1.11148063223119,0.105693029377081,0.181705705321229,2278.00000000001,0.5658722354122,2376776,14.6812555054693,0.036472823141404,Jun-2013,150,7.73105314400713,-50.916795,10.87,4.75661199698938,3.54010957273634,6.05,,0
2.59,228.59,1.13303294107354,0.124898055827581,0.747577940733429,2285.69999999999,-1.0162046645379,2465064,14.7177283286107,-0.037660851226315,Jul-2013,151,7.73442760214707,-38.817433,10.96,4.79461043790192,3.52596351546437,6.14,,0
2.86,229.918,1.2439217460138,0.218269087204772,-0.268626723804469,2213.79999999999,0.950933339062191,2373954,14.6800674773844,0.015225417637495,Aug-2013,152,7.70246577495152,-72.050533,11.11,4.83215755182282,3.47080263398255,6.14,,0
2.71,231.015,1.17308399887453,0.159636177401162,0.682306615257722,2215.79999999999,-0.302206735064677,2410375,14.6952928950219,0.059107109414704,Sep-2013,153,7.70336879108657,-79.681716,11.16,4.83085513927667,3.39371902257429,6.03,,0
3.03,231.638,1.30807553164852,0.268556997276431,0.380099880193045,2223.00000000001,-1.38009988019304,2557140,14.7544000044366,-0.034118816898099,Oct-2013,154,7.7066129139642,-49.984896,11.11,4.79627694937791,3.4536647700291,5.74,,0
3.35,231.249,1.44865491310233,0.370635479766206,-1,2152.2,1,2471365,14.7202811875385,-14.7202811875385,Nov-2013,155,7.67424585376629,-42.335566,10.99,4.75245298358047,3.41623098910698,5.64,,0
,,,,,,,,,,,,7.59024587935355,-60.168128,,,,5.79,,
